student ID	Q#	answer	judge1	judge2	final judge
354	3	是一种模拟人类的智能科学技术。	2	2	2
355	3	用于模拟人的智能的新技术科学。	2	2	2
356	3	不需要人为操作的机器	0	0	0
357	3	它是研究、开发用于方便生活的一门新的技术科学。	0	0	0
358	3	研究、开发用于以前只有人类所拥有的智能。	1	0	1
359	3	是研究、开发用于模拟、延伸和扩展人的智能的理论、方法、技术及应用系统的一门新的技术科学	2	2	2
360	3	研究计算机模拟人的思维过程和智能行为的学科	2	2	2
1	4	机器能直接看懂并使用的语言	0	0	0
2	4	人类形成习惯，使用的语法，语义	1	1	1
3	4	自然地随文化演变的语言	2	2	2
4	4	人类用于日常交流的语言	2	2	2
5	4	生物之间交流用的主要语言。	1	1	1
6	4	生活中的交流语言	1	2	2
7	4	社会中人与人交际所说的语言	2	2	2
8	4	人们日常交流的语言。	2	2	2
9	4	日常使用的语言	1	2	2
10	4	自然语言是人类日常表达使用的语言	2	2	2
11	4	能够被识别的语言	0	0	0
12	4	在自然条件下形成的能够传递信息的需要。	1	1	1
13	4	人类在日常交流中使用的语言，没有机器语言严谨	2	2	2
14	4	社会生活中的语言	1	2	2
15	4	人类使用的语言	2	2	2
16	4	自然语言通常是指人类的语言	2	2	2
17	4	自然界用于交流的工具	0	1	0
18	4	日常使用的语言	2	2	2
19	4	人类的语言	2	2	2
20	4	人类普遍用于交流的语言	2	2	2
21	4	能让人们进行无障碍交流，明白彼此意图的工具	1	1	1
22	4	人们之间沟通交流的语言，形式不一。	2	2	2
23	4	人类发展过程中的任意一门交流语言	2	2	2
24	4	人类之间用于交流的语言	2	2	2
25	4	生活中人们用来交流的语言	2	2	2
26	4	自然语言是日常生活中人们所说的语言。	2	2	2
27	4	人与人之间交流用的语言。	2	2	2
28	4	我们人平时说的语言，先有语言后有系统研究这门语言	2	2	2
29	4	人类为计算机而设计的语言	0	0	0
30	4	人们交流学习的语言	2	2	2
31	4	自然语言就是类似于汉语英语等语言	2	2	2
32	4	自然界的动物交流使用的语言	2	2	2
33	4	正常生活交往沟通中实用的语言	2	2	2
34	4	最基本的交流信号	1	1	1
35	4	现实中人之间交流的语言	2	2	2
36	4	日常生活中用到的语言	1	1	1
37	4	自然形成的语言	2	2	2
38	4	人类史上的语言	2	2	2
39	4	自然形成的语言	2	2	2
40	4	我们平时说的语言	2	2	2
41	4	自然的语言	1	0	1
42	4	融合数学、计算机和人类语言的语言	0	0	0
43	4	大部分人常用的语言	2	2	2
44	4	所使用的语言	1	1	1
45	4	人类使用的语言，例如汉语，英语，是人类交流和思考的工具。	2	2	2
46	4	沟通时所依赖的信息媒介	1	1	1
47	4	生活中交流用的语言。	2	2	2
48	4	是人类日常使用的语言。	2	2	2
49	4	人类演化进程中用于交流的语言	2	2	2
50	4	计算机可以识别的语言，类似人的语言	0	0	0
51	4	人类逐渐进化，自然产生的语言。	2	2	2
52	4	一种自然地随文化演化的语言。	2	2	2
53	4	各民族长期文化发展起来的交流语言以及编程语言等。	1	1	1
54	4	被用于人与人之间交流的语言	2	2	2
55	4	自然的语言	1	0	0
56	4	自然界存在的语言	2	2	2
57	4	自然界的原始语言	2	2	2
58	4	最初始的语言，是指用图画来表现物体的语言。	0	1	1
59	4	在日常生活中交流用的语言	2	2	2
60	4	人们在日常生活中普遍使用的语言	2	2	2
61	4	人类自然生活中使用的语言	2	2	2
62	4	*	0	0	0
63	4	通用的语言	1	1	1
64	4	形成较为自然的语言。	1	1	1
65	4	人类进化中形成的自然的语言	2	2	2
66	4	各国语言与人类能够知晓含义的固定表达	2	2	2
67	4	文字叙述或说明	1	1	1
68	4	人类的本族语，非人造语言	2	1	1
69	4	生物的各种行为与声音	1	1	1
70	4	自然形成的语言	2	2	2
71	4	大自然中存在的语言	2	2	2
72	4	某个地域产生的方言	1	1	1
73	4	人类可以理解的语言。	0	1	1
74	4	人类说的，不能被计算机识别的语言	1	1	1
75	4	*	0	0	0
76	4	人类自己的种族语言	2	2	2
77	4	自然产生的语言	2	2	2
78	4	最简单的语言	0	0	0
79	4	简单易懂的描述性行为	0	0	0
80	4	通常是指一种自然的随文化演化的语言	2	2	2
81	4	在人类发展过程中产生的语言。	2	2	2
82	4	在漫长历史中形成的语言	2	2	2
83	4	自然语言是人和其他的事物或机器交流的方式所用的语言。	2	2	2
84	4	自然语言是进化过程中自然产生的语言。	2	2	2
85	4	随文化演化的语言。	2	2	2
86	4	用于交流的介质。	0	0	0
87	4	随自然演变的语言。	2	2	2
88	4	自然地随文化演变的语言	2	2	2
89	4	不知道	0	0	0
90	4	自然语言是动物在自然进化中形成的一种用来沟通的语言。	2	2	2
91	4	能编程的语言	0	0	0
92	4	机器语言	0	0	0
93	4	日常生活中使用的语言	2	2	2
94	4	自然语言通常是指一种自然地随文化演化的语言。	2	2	2
95	4	人类交流时使用的语言	2	2	2
96	4	人类交流所用的语言	2	2	2
97	4	自然的社会生产实践中产生，人类之间相互交流的语言	2	2	2
98	4	平时日常交流的语言	2	2	2
99	4	应该是人类之间交流所经常使用的语言	2	2	2
100	4	人类的语言	2	2	2
101	4	贴近生活的语言	1	0	0
102	4	人类在历史中逐渐创作并应用的语言	2	2	2
103	4	十分自然的语言	0	1	0
104	4	人们交流发声用的语言	2	2	2
105	4	人使用的语言	2	2	2
106	4	自然的随文化演变出来的语言。	2	2	2
107	4	自然语言是人类创造的文字，人类能直接识别的语言	2	2	2
108	4	随着社会发展，人类自己规定的一套语言。	2	2	2
109	4	人类互相交流使用的语言文字	2	2	2
110	4	不是很清楚	0	0	0
111	4	可以口头交流的	0	1	1
112	4	人类平常交流所用语言	2	2	2
113	4	自然地随文化演化的语言	2	2	2
114	4	通过用简单的叙述语言来解释回答相关的问题	0	0	0
115	4	我们平常说的话	2	2	2
116	4	自然的语言	2	2	2
117	4	自然存在的可以用语言表达出来的信息。	2	2	2
118	4	人类平时用的语言	2	2	2
119	4	一种自然地随文化演化的语言。	2	2	2
120	4	用于人们日常交流使用的语言。	2	2	2
121	4	生活中人类自然交流所用的语言	2	2	2
122	4	自然语言通常是指一种自然地随文化演化的语言	2	2	2
123	4	自然语言就是指我们日常交流中所用的语言，如汉语。	2	2	2
124	4	人类社交交流的工具	1	1	1
125	4	人们日常使用的语言	2	2	2
126	4	自然地随文化演化的语言	2	2	2
127	4	自然界的语言	2	2	2
128	4	生物界的一种沟通交流的方式	1	1	1
129	4	一种自然地随文化演化的语言	2	2	2
130	4	是指一种自然地随文化演化的语言。	2	2	2
131	4	自然语言是自然地随文化而演化的语言	2	2	2
132	4	人说的话就是自然语言	2	2	2
133	4	自然语言通常是指一种自然地随文化演化的语言。	2	2	2
134	4	自然形成的语言	2	2	2
135	4	人与机器之间实现交流	0	0	0
136	4	自然生成的语言	2	1	1
137	4	日常生活中人类使用的语言	2	2	2
138	4	自然的随文化演变过来的	2	2	2
139	4	人类历史文化发展过程中自然形成的语言。	2	2	2
140	4	随着人类文化发展而自然演变的语言	2	2	2
141	4	随着历史发展产生、被人类用来交流的语言。	2	2	2
142	4	用于描述现实中的事物的语言，声音的表示，色彩的表示等	0	0	0
143	4	现实生活中声音、图像等。	1	1	1
144	4	人类自然发展使用的语言	2	2	2
145	4	人类之间自然演变产生的语言。	2	2	2
146	4	各种自然界使用的语言。	2	2	2
147	4	人类平时说话交流用的需要	2	1	1
148	4	人们交流用的语言	2	2	2
149	4	情之所发，言之所达。	0	0	0
150	4	人类说出的用于交流的语言。	2	2	2
151	4	人与机器进行有效操作的语言	0	0	0
152	4	很自然的正常表达，非严格的形式化的语言	1	2	2
153	4	机器能直接看懂并使用的语言	0	0	0
154	4	人类形成习惯，使用的语法，语义	2	2	2
155	4	自然地随文化演变的语言	2	2	2
156	4	人类用于日常交流的语言	2	2	2
157	4	生物之间交流用的主要语言。	2	1	1
158	4	生活中的交流语言	2	2	2
159	4	社会中人与人交际所说的语言	2	2	2
160	4	人们日常交流的语言。	2	2	2
161	4	日常使用的语言	2	2	2
162	4	自然语言是人类日常表达使用的语言	2	2	2
163	4	能够被识别的语言	0	0	0
164	4	在自然条件下形成的能够传递信息的需要。	2	2	2
165	4	人类在日常交流中使用的语言，没有机器语言严谨	2	2	2
166	4	社会生活中的语言	2	2	2
167	4	人类使用的语言	2	2	2
168	4	就是我们日常生活中所说的语言。	2	2	2
169	4	自然界中为了交流而产生的语言	2	2	2
170	4	自然界中为了交流而产生的语言	2	2	2
171	4	人类说的语言,大自然的语言	2	2	2
172	4	世间万物沟通的语言介质。	2	1	1
173	4	天生的语言，各国语言，区别于编程语言等。	2	2	2
174	4	自然语言通常是指一种自然地随文化演化的语言。	2	2	2
175	4	人所表述的语言。	2	2	2
176	4	用来表述问题或者解决问题的一种承载媒介	1	1	1
177	4	日常使用的用于交流的语言	2	2	2
178	4	自然演化的语言	2	2	2
179	4	人们日常生活普遍使用的语言	2	2	2
180	4	人类日常用的语言	2	2	2
181	4	自然语言是指一种自然地随文化演化的语言	2	2	2
182	4	人们日常行为习惯中所使用的语言（包括声音、文字、动作等）	2	2	2
183	4	人类语言	2	2	2
184	4	计算机语言	0	0	0
185	4	通俗易懂的大众容易接受的天然概念	0	0	0
186	4	非二进制机器语言	0	0	0
187	4	非二进制机器语言	0	0	0
188	4	自然形成的语言	2	2	2
189	4	人文社会中自然形成的语言，用于学习和工作	2	2	2
190	4	鸟语？	0	0	0
191	4	不知道	0	0	0
192	4	人们用来沟通交流的语言	2	2	2
193	4	自然存在的语言，汉语、英语	2	2	2
194	4	大自然的信息传递方式	1	1	1
195	4	自然而然的语言	1	1	1
196	4	人与人交流的语言	2	2	2
197	4	人类语言	2	2	2
198	4	一种自然地岁文化演化的语言	2	2	2
199	4	自然界统一的语言	0	0	0
200	4	由生物自然而发不加修饰的语言	2	2	2
201	4	一种通俗易懂的源程序	0	0	0
202	4	自然语言是随地域和文化发展形成的语言	2	2	2
203	4	比较自然的语言就是自然语言	0	0	0
204	4	不需要学习的语言	0	0	0
205	4	人说的话	2	2	2
206	4	不知道	0	0	0
207	4	最初始的计算机语言	0	0	0
208	4	人类互相交流使用的语言	2	2	2
209	4	自然界发出的信号	1	0	0
210	4	自然存在的语言	2	2	2
211	4	本能表述	0	1	1
212	4	计算机能识别分析的语言	0	0	0
213	4	自然地随文化而来的语言	2	2	2
214	4	物、人与人之间交流的规则	0	0	0
215	4	是描述自然地语言、时自然形成的语言	1	1	1
216	4	自然人说的语言	2	2	2
217	4	自然界中沟通的语言	2	2	2
218	4	一种自然地随文化演化的语言	1	2	2
219	4	人类平时交流和使用的语言	2	2	2
220	4	能够交流的语言	0	0	0
221	4	计算机能识别的语言	0	0	0
222	4	能够表达意思的语言	0	0	0
223	4	符合人类逻辑的语言	0	0	0
224	4	大自然鬼斧神工，使你想到自然语言四个字的皆为自然语言	0	0	0
225	4	人类交流使用的包含一定语言信息的语言	2	2	2
226	4	不知道	0	0	0
227	4	语言学、计算机科学、数学于一体的科学	0	0	0
228	4	汉语、英语、C语言、java	0	0	0
229	4	人类的语言	2	2	2
230	4	易于为人理解，通过编码才能被硬件理解的编程语言	0	0	0
231	4	完成的表达句子	0	0	0
232	4	自然语言是指语言、文本等语言	1	1	1
233	4	世界上所存在的各种语言和文字	1	1	1
234	4	它是客观事物及其发展规律的自我认识能力、反映形式、链接手段、组织方法与表达方式的总体认识与综合概述	0	0	0
235	4	它是客观事物及其发展规律的自我认识能力、反映形式、链接手段、组织方法与表达方式的总体认识与综合概述	0	0	0
236	4	是随着社会发展不断进步的语言	0	0	0
237	4	人们平时说的语言文字	2	2	2
238	4	人类说的话	2	2	2
239	4	人的口语、书写语言	2	2	2
240	4	自然语言指和音频相关的理论知识	0	0	0
241	4	一种编程语言，更好更方便地实现某些算法或功能	0	0	0
242	4	人们平时用于交流沟通的语言	2	2	2
243	4	非自然创造	0	0	0
244	4	人与人交流的方式	1	0	1
245	4	不清楚，不知道怎样表达	0	0	0
246	4	逐渐演化的语言，而非后期人工制造	2	2	2
247	4	自然说的语言	2	1	1
248	4	*	0	0	0
249	4	懂的欣赏大自然的人自然懂	0	0	0
250	4	自然界的语言	2	2	2
251	4	人类日常生活的语言	1	1	1
252	4	人类演变形成的语言	2	2	2
253	4	自然随文化演化的语言	2	2	2
254	4	自然变化中逐渐演变的语言	2	2	2
255	4	日常生活中交流使用的语言。	2	2	2
256	4	自然界生物与生物间交流的媒介	1	1	1
257	4	就是人类能'使用'的语言	1	1	1
258	4	人来在长期实践中产生的语言	2	2	2
259	4	人类之间可以进行交流的语言。	2	2	2
260	4	人类互相的交流传达的信息。	1	1	1
261	4	自然界的语言	2	2	2
262	4	自然衍生出的交流语言，基本语言。	2	2	2
263	4	人与计算机之间能够交流的方法。	0	0	0
264	4	人与人之间的语言	2	2	2
265	4	我们日常所讲的语言	2	2	2
266	4	一种随文化而发展演化的语言	2	2	2
267	4	历史文化流传下来的语言	2	2	2
268	4	自然演化来的语言，例如汉语	2	2	2
269	4	日常生活中交流所用的语言。	2	2	2
270	4	符合人类语言习惯的语言	2	1	1
271	4	自然地演化而来的语言，例如汉语	2	2	2
272	4	在人类发展的历程中约定俗成的语言	2	2	2
273	4	一种自然地随文化演化的语言	2	2	2
274	4	自然语言就是人类之间沟通所用的语言。	2	2	2
275	4	自然语言就是人类之间沟通所用的语言。	2	2	2
276	4	人们日常交流用的语言	2	2	2
277	4	用于交流的语言。	1	1	1
278	4	自然演化出的语言。	2	2	2
279	4	通俗易懂的编程语言	0	0	0
280	4	人类之间用于沟通的语言	2	2	2
281	4	用于交流的一项工具。	1	0	0
282	4	人类生活所用的语言	2	2	2
283	4	自然界中动物的语言	2	1	1
284	4	自然的随文化演变的语言	2	2	2
285	4	自然形成的有关文化思想的语言	2	2	2
286	4	随着时代的演进逐渐产生并不断改进流传的语言。 	2	2	2
287	4	自然形成的有关文化思想的语言	2	2	2
288	4	客观定理与规律	0	0	0
289	4	为了达到某一目的而产生的语言交流工具	1	1	1
290	4	我们人所使用的语言就是自然语言	2	2	2
291	4	人类的语言	2	2	2
292	4	人类的语言	2	2	2
293	4	平常用的语言	2	2	2
294	4	人类日常生活中的交流语言。	2	2	2
295	4	人们日常使用的语言	2	2	2
296	4	易于理解用于信息交流的语言。	1	0	0
297	4	即自然的	1	0	0
298	4	人类经过长期积累获得的交流工具	1	1	1
299	4	人类使用的。可以自由组织的语言。	2	2	2
300	4	生命发展中自我演变出的语言	2	2	2
301	4	在自然界中，万物相互交流的媒介、方式。	1	1	1
302	4	人类在发展中形成的可以自由组织的语言。	2	2	2
303	4	自然存在的语言，不是人造的	2	2	2
304	4	通过人们的长期积累而产生的交流工具	1	1	1
305	4	人类发展中自然形成的一门语言	2	2	2
306	4	用计算机来处理理解运用人类语言的过程。	0	0	0
307	4	用通俗易懂的语言描述编程语言	0	0	0
308	4	属于自然之中的沟通语言。	2	2	2
309	4	就是我们平时用的语言，描述性的文字。	2	2	2
310	4	非计算机的用于人类交流的语言。	2	1	1
311	4	指一种自然地随文化演化的语言。	2	2	2
312	4	自然存在的语言，不是人造的	2	2	2
313	4	自然中传递某种信息的工具	1	1	1
314	4	自然的随文化演变的语言。	2	2	2
315	4	一种自然随文化演化的语言	2	2	2
316	4	人类间进行交流使用的语言	2	2	2
317	4	自然界固然存在的语言	2	2	2
318	4	自然地演化而成的语言。	2	2	2
319	4	人类用于交流的语言	2	2	2
320	4	不需转换，人类便能直接用来交流的语言。	1	1	1
321	4	人人都能理解并且能表达出的语言。	2	2	2
322	4	人类使用的语言。	2	2	2
323	4	人类交流使用的语言。	2	2	2
324	4	人类使用的语言。	2	2	2
325	4	自然地随文化发展的语言。	2	2	2
326	4	人类可以进行自由交流的语言	2	2	2
327	4	人类说的语言	2	2	2
328	4	就是人类语言	2	2	2
329	4	人与人，动物与动物之间交流的语言。	2	2	2
330	4	像我们现在回答问题用的就是自然语言	1	1	1
331	4	自然的随着文化演化的语言。	2	2	2
332	4	人类使用的语言。	2	2	2
333	4	人类之间交流所用的语言	2	2	2
334	4	自然生成的语言	2	1	1
335	4	人创造并便于人理解的语言。	2	2	2
336	4	天然形成的语言，交流更方便，不受障碍	2	2	2
337	4	自然随文化演变的语言	2	2	2
338	4	非编程语言	1	0	0
339	4	能表达想法的交流工具。	1	0	0
340	4	人们所说的语言	2	2	2
341	4	自然出现的语言	2	1	1
342	4	自然语言是人类的语言	2	2	2
343	4	随时代的进步自然而然演化出来的语言	2	2	2
344	4	随文化演化的语言	2	2	2
345	4	人类在生活中使用的语言方式	2	2	2
346	4	人类日常交流使用的语言	2	2	2
347	4	一种自然的随文化演化的语言	2	2	2
348	4	随文明的发展而发展的语言。	2	2	2
349	4	机器之间进行交流的语言	0	0	0
350	4	就是自然的语言，随文化的不同而不同。	2	2	2
351	4	自然而然随文化演变出来的语言。	2	2	2
352	4	在文化演进中自然形成的语言	2	2	2
353	4	人类日常说话所使用的语言	2	2	2
354	4	自然的随着文化演化的语言。	2	2	2
355	4	一种自然的随文化演化出现的语言	2	2	2
356	4	随着文化演化产生发展的语言	2	2	2
357	4	自然的随文化发展逐步发展的用于交流的工具。	1	1	1
358	4	人类使用的语言。	2	2	2
359	4	自然语言通常是指一种自然地随文化演化的语言。	2	2	2
360	4	通常是指一种自然地随文化演化的语言。	2	2	2
1	5	据外界行为来调整自身适应变化，产生更多新功能。	1	0	0
2	5	机器通过分析大量数据，获得共性的过程	1	1	1
3	5	研究计算机怎么模拟和实现人的行为	0	0	0
4	5	机器总结大量数据，从中找出规律	1	2	2
5	5	计算机能自己学习东西。	1	1	1
6	5	机器可以通过现有数据在算法中提升能力	2	2	2
7	5	在有大量数据的前提下训练机器，使其掌握某种能力	1	2	2
8	5	机器通过大量数据的分析得出一定规律的过程。	2	2	2
9	5	通过一次次得知结果，总结规律	0	0	0
10	5	机器学习是让机器训练获得解决问题的方法	1	1	1
11	5	机器可以通过自身去学习	2	2	2
12	5	机器不通过他人帮助，自主学习的技能。	1	1	1
13	5	向机器提供一组数据让其学习，使其能通过这组数据的特性来处理其他数据	2	2	2
14	5	分为监督学习和非监督学习	1	1	1
15	5	机器通过自主学习成长	2	2	2
16	5	机器通过相应的学习方法	1	1	1
17	5	机器像人类一样自主学习	1	1	1
18	5	就是让机器通过数据分析学习到某些道理，建立数据模型解决问题 	2	2	2
19	5	让机器像人类一样不断自己学习，自己改良。	2	2	2
20	5	机器模仿学习人类思维，建立模型	2	2	2
21	5	对人类学习方式的模拟，研究如何通过经验，不断优化算法	0	0	0
22	5	机器通过分析更多的数据而拥有更多的能力	2	2	2
23	5	机器能够通过大量的数据进行分析并最终能够掌握其中的知识。	2	2	2
24	5	通过算法让机器模仿各种事务。	1	1	1
25	5	机器通过许多数据来获取数据特征并抽象数据特征	2	2	2
26	5	让机器模仿学习人类的活动和智慧	1	1	1
27	5	模拟人的行为，获取新的知识	1	1	1
28	5	根据已有的数据找到一个算法(模型)，使之能够根据算法预测新的值	2	2	2
29	5	用某种算法以及大量的数据让机器学会对某个问题的判断	2	2	2
30	5	机器能够自主学习事先未设计的功能	2	2	2
31	5	机器会根据现有情况进行分析和总结	2	2	2
32	5	机器通过现有资料分析计算得出规律并应用	2	2	2
33	5	机器和人一样自主学习新知识	2	1	1
34	5	让机器自己去学习	1	1	1
35	5	计算机模拟实现人的行为	1	1	1
36	5	与人工智能有关的学习	0	0	0
37	5	机器能像人一样学习	1	1	1
38	5	机器自己去学习	1	2	1
39	5	用计算机模拟人类的学习能力	1	1	1
40	5	机器通过数据分析给出解决问题的方法	2	2	2
41	5	让机器向人一样的学习	1	1	1
42	5	计算机模拟和实现人类的学习行为。	1	1	1
43	5	分析大量数据得到分析结果后再对新的数据进行结果预测	2	2	2
44	5	机器通过学习掌握新知识。	1	1	1
45	5	计算机通过算法进行知识的储备。	1	1	1
46	5	机器自身进行优化的过程，使机器能更好的完成任务。	2	2	2
47	5	计算机通过经验积累对程序进行优化，不断完善	2	2	2
48	5	机器自己学习算法。	1	1	1
49	5	是一门多领域交叉学科，涉及概率论、统计学、逼近论、凸分析、算法复杂度理论等多门学科。	1	1	1
50	5	机器通过大量数据的训练自动改进自己算法等。	2	2	2
51	5	机器在已有知识的基础上，不断改进自己	2	2	2
52	5	机器自己去学习	1	2	2
53	5	机器对数据的整理归纳并进行记忆	1	1	1
54	5	向机器中输入和存储数据	1	0	0
55	5	通过使用机器，例如计算机等等的学习就叫机器语言	0	0	0
56	5	机器通过多次的分析而改进算法	2	2	2
57	5	机器被算法控制进行的学习	2	2	2
58	5	训练机器能力	1	1	1
59	5	*	0	0	0
60	5	机器自己通过资料识别提取有利于自己的知识为自己所用	2	2	2
61	5	不加思考的经验式学习	0	0	0
62	5	机器不加思考的运算	0	0	0
63	5	通过大量练习获得完成任务能力的过程	2	2	2
64	5	机器按0 1进行运行或计算	0	0	0
65	5	计算机不加思维的进行学习	0	0	0
66	5	通过操作机器进行学习	1	1	1
67	5	计算机自主学习	1	1	1
68	5	机器练习或者通过写入程序使其工作	1	1	1
69	5	利用编程指导机器的运转	0	0	0
70	5	计算机通过大量数据分析实现自我提升。	2	2	2
71	5	给机器输入程序并不断练习使其掌握某项技能	2	2	2
72	5	*	0	0	0
73	5	使机器像人类一样学习和思维	2	2	2
74	5	机器通过大量的训练，使得对处理某个问题能力提高	2	2	2
75	5	最简单的没有思考的重复操作	0	0	0
76	5	通过一定的循环学习从而达到的创新行为	1	0	0
77	5	通过不断重复，使机器具有类似于人的思考能力	2	2	2
78	5	机器在一定的程序设定下对事件的自主学习。	2	2	2
79	5	生硬地将知识记住	0	0	0
80	5	机器学习就是向机器内输入大量的数据或例子让机器总结出规律，进行学习，可以通过超级多的例子来进行对比，从而得出规律。	2	2	2
81	5	机器学习是一种机械的学习方式。	0	0	0
82	5	用计算机模拟实现人的学习行为。	0	0	0
83	5	使用机器学习人的思维与行为	1	0	0
84	5	研究计算机模拟实现人的学习行为获取新技能	2	2	2
85	5	交叉学科，使机器学习模拟人的行为	1	1	1
86	5	给机器输入程序。	0	0	0
87	5	计算机通过学习实现人类的学习行为。	2	2	2
88	5	涉及多领域的交叉学科	0	0	0
89	5	不知道	0	0	0
90	5	机器学习是将数据导入到机器的储存机制中。	0	0	0
91	5	机器通过代码达到学习的程度	1	1	1
92	5	不涉及条件	0	0	0
93	5	给机器输入数据	0	0	0
94	5	*	0	0	0
95	5	对信息的处理统计	0	0	0
96	5	机器对大量数据进行分析处理	1	1	1
97	5	机器获得知识	1	1	1
98	5	通过大量的联系达到掌握技能的目的	0	0	0
99	5	可能是机器按照程序对未知的信息进行获取	1	1	1
100	5	用于研究计算机怎么模拟人类行为的	0	0	0
101	5	机器的自我学习	1	1	1
102	5	机器按照已有的程序获得更多	1	1	1
103	5	机器自己的学习	1	1	1
104	5	让机器进行自主学习	1	1	1
105	5	*	0	0	0
106	5	用机器来学习。	0	1	1
107	5	*	0	0	0
108	5	机器通过一定的程序规则等学习一些人类教给机器的。	1	1	1
109	5	机器通过某种方法获得更多能力	2	2	2
110	5	*	0	0	0
111	5	让机器学习	1	1	1
112	5	计算机学习东西	2	1	1
113	5	让机器通过数据学习	2	2	2
114	5	导入程序代码使机器运行并深入学习	1	1	1
115	5	通过算法使机器拥有自学习的能力	2	2	2
116	5	让机器进行学习	1	1	1
117	5	机械的单一训练学习，无法扩散学习。	0	0	0
118	5	机器进行自主学习	2	2	2
119	5	是计算机具有人工智能的一种途径。	1	1	1
120	5	经过相应的训练，基于概率基础做出判断。	0	0	0
121	5	从过往的经验中学习新知识的过程	1	1	1
122	5	机器学习是一门多领域交叉学科	1	0	0
123	5	就是研究计算机怎样模拟或实现人类的学习行为。	2	2	2
124	5	通过训练使机器能够掌握复杂功能的方法	2	2	2
125	5	机器能够通过模拟人类的学习行为改善自身性能。	2	2	2
126	5	研究计算机模拟人类的学习行为，不断改善自身的性能。	2	2	2
127	5	用机器解决凸优化	0	0	0
128	5	用大量的数据来训练出自己想要的模型结果	2	2	2
129	5	模拟或实现人类的学习，不断地完善自己	1	1	1
130	5	机器学习是一种能够赋予机器学习的能力以此让它完成直接编程无法完成的功能的方法。	2	2	2
131	5	研究计算机如何模拟或实现人类学习行为。	1	1	1
132	5	靠大量数据堆起来的概率模型	1	0	0
133	5	专门研究计算机模拟人类以获取新的知识。	1	1	1
134	5	机器模拟人的思考模式进行学习	1	1	1
135	5	机器实现人的学习能力	1	0	0
136	5	计算机模拟或实现人类的学习行为，使自己获得新的知识	2	2	2
137	5	使机器通过大量数据训练来解决类似问题	2	2	2
138	5	机器能根据已有的数据推出未有数据	2	2	2
139	5	通过训练使系统能模拟类人的学习行为。	2	2	2
140	5	通过大量数据学习来不断完善算法的方法	2	2	2
141	5	使机器能自发地从活动里获得经验并改善其活动。	2	2	2
142	5	机器学习人的思维模式可以解决问题。	1	1	1
143	5	机器学习人的思维模式进行思考和学习。	1	1	1
144	5	让机器自己练习积累经验的行为	1	1	1
145	5	机器利用已有数据不断处理更新自己。	2	2	2
146	5	通过事件的输入，机器会自己处理类似的事件。	1	1	1
147	5	通过模型训练机器，使其能够自我完善。	2	2	2
148	5	计算机通过输入的数据进行学习进化	2	2	2
149	5	给机器数据，让机器从数据中发现规律，尽可能实现自觉。	2	2	2
150	5	学习现象，做出决策。或者自动分类某种现象。	0	0	0
151	5	机器模拟人类实现人类的行为	0	0	0
152	5	通过大量的标注数据对机器基于模型进行训练	1	2	2
153	5	据外界行为来调整自身适应变化，产生更多新功能。	0	0	0
154	5	机器通过分析大量数据，获得共性的过程	1	2	2
155	5	研究计算机怎么模拟和实现人的行为	1	1	1
156	5	机器总结大量数据，从中找出规律	1	1	1
157	5	计算机能自己学习东西。	2	1	1
158	5	机器可以通过现有数据在算法中提升能力	2	2	2
159	5	在有大量数据的前提下训练机器，使其掌握某种能力	1	1	1
160	5	机器通过大量数据的分析得出一定规律的过程。	2	2	2
161	5	通过一次次得知结果，总结规律	0	0	0
162	5	机器学习是让机器训练获得解决问题的方法	1	1	1
163	5	机器可以通过自身去学习	1	1	1
164	5	机器不通过他人帮助，自主学习的技能。	1	1	1
165	5	*	0	0	0
166	5	分为监督学习和非监督学习	1	1	1
167	5	机器通过自主学习成长	1	1	1
168	5	就是使机器通过算法和程序去学习人类的思维能力和认知能力。	1	2	2
169	5	机器可以吸收学习新知识而更智能	2	2	2
170	5	"机器可以吸收学习新知识而更智能"	2	2	2
171	5	连机器也要学习了,狠心的人类!	0	0	0
172	5	机器通过事例不断找到内在的不足从而学习提高。	2	2	2
173	5	基于数据集让机器根据算法自行学习。	2	2	2
174	5	*	0	0	0
175	5	机器多次重复学习以后能推导未知的内容。	2	1	1
176	5	通过指令让机器完成某种机能且记忆这个过程	0	0	0
177	5	通过数据训练计算机，使它像人一样获得知识	1	1	1
178	5	不知道	0	0	0
179	5	通过模型训练使机器学习并具备人的思维。	1	0	0
180	5	机器像人类一样学习	0	0	0
181	5	一门多领域的交叉学科，是AI的核心	1	0	0
182	5	计算机按照人类思路进行学习	1	0	0
183	5	机器模仿人类学习的方式	0	1	1
184	5	不知道	0	0	0
185	5	依据人类定义的规则，对一类未知问题的处理	0	0	0
186	5	*	0	0	0
187	5	人工智能前身	0	0	0
188	5	学习的机器	0	0	0
189	5	让机器模仿人类进行学习	2	2	2
190	5	学习人类知识，机器学人说话	1	1	1
191	5	可用于人工智能，利用数据对网络进行训练来自动识别某种物体，这个学习过程叫机器学习。	2	2	2
192	5	机器通过识别物体相似特征，进行识别	2	2	2
193	5	机器自主学习归纳，人工智能的核心	2	2	2
194	5	机器自主学习及问题的方法	1	1	1
195	5	计算机怎么模拟人的学习	1	1	1
196	5	让机器模拟人的方式进行识别	1	1	1
197	5	*	0	0	0
198	5	研究计算机怎样模拟或实现人类的学习行为	1	0	0
